content_rating,genres,runtime,budget,gross,num_voted_users,num_critic_for_reviews,num_user_for_reviews,imdb_score,aspect_ratio,cast_total_facebook_likes
R,Comedy,103,7000000,532988,5863,133,25,6.5,1.85,9660
R,Comedy,124,75000000,68473360,49536,134,379,5.9,1.85,3424
R,Comedy,113,82000000,158115031,130070,134,316,6.4,2.35,13693
R,Comedy,90,28000000,45162741,201084,135,523,6.6,2.35,34565
R,Comedy,101,31000000,24185781,30339,135,268,6.9,2.35,13811
R,Comedy,90,100000000,110332737,110788,135,258,6.1,2.35,1997
R,Comedy,90,8000000,25926543,26609,135,148,5.2,1.85,1534
R,Comedy,117,15000000,20218921,14814,135,114,6.3,2.35,4204
R,Comedy,105,35000000,13101142,23916,135,50,5.7,2.35,23122
R,Comedy,138,100000000,35168677,49311,136,278,6.7,2.35,15149
R,Comedy,110,54000000,75604320,68417,136,195,5.6,1.85,847
R,Comedy,111,10000000,7691700,12937,136,73,7.5,2.35,2140
R,Comedy,136,43000000,51768623,73006,137,297,7.3,2.35,1801
R,Comedy,90,1000000,10042266,23021,137,220,5.9,2.35,3155
R,Comedy,101,60000000,43060566,107859,138,569,6.2,2.35,53024
R,Comedy,131,35000000,54228104,104991,138,544,7.7,1.85,17152
R,Comedy,107,30000000,42385520,47297,138,86,6.2,1.85,4059
R,Comedy,107,20000000,1183354,13026,138,75,5.1,2.35,1577
R,Comedy,91,16000000,37300107,29147,138,115,4.8,2.35,5349
R,Comedy,105,37000000,20991497,39778,138,172,5.4,1.85,44037
R,Comedy,105,37000000,20991497,39782,138,172,5.4,1.85,44037
R,Comedy,98,10000000,68353550,70141,139,385,5.9,1.85,5270
R,Comedy,101,80000000,133668525,107817,139,255,5.4,1.85,39269
R,Comedy,109,45000000,106807667,137377,140,370,6.2,1.85,1574
R,Comedy,120,48000000,50173190,148490,140,537,7.4,2.35,33615
R,Comedy,96,11000000,32131483,25870,140,369,4.9,2.35,2212
R,Comedy,116,50000000,105807520,156717,140,357,6.4,1.85,14087
R,Comedy,136,100000000,67286731,67856,140,345,6.7,2.35,36925
R,Comedy,89,20000000,46363118,25960,140,389,4.1,1.85,1383
R,Comedy,93,30000000,14888028,28606,140,262,5.1,2.35,2178
R,Comedy,156,60000000,4535117,38398,140,368,3.8,2.35,26564
R,Comedy,110,20000000,24848292,80556,140,184,6.6,2.35,4089
R,Comedy,100,75000000,47000485,72867,140,120,5.4,2.35,25206
R,Comedy,117,65000000,63695760,61490,141,264,6.4,1.85,12850
R,Comedy,106,80000000,279167575,211296,141,428,6.3,1.85,24938
R,Comedy,87,27000000,26876529,26624,141,189,3.9,1.85,1834
R,Comedy,88,80000000,120136047,48500,141,124,5.6,1.85,9913
R,Comedy,107,11000000,50461335,83893,141,132,6.8,2.35,20466
R,Comedy,102,48000000,93607673,47573,142,343,5.7,2.35,9176
R,Comedy,103,17000000,6061759,49077,142,475,6.3,1.85,1615
R,Comedy,95,58000000,48291624,82819,142,263,6.7,1.85,2876
R,Comedy,77,7000,424760,72639,143,371,7,1.85,368
R,Comedy,125,19400000,8047690,77656,143,220,7.5,2.35,2608
R,Comedy,95,50000000,88658172,58412,143,242,5.6,2.35,37967
R,Comedy,117,80000000,116643346,119807,144,340,6,2.35,14486
R,Comedy,107,50000000,80270227,66382,144,612,5.1,2.35,2297
R,Comedy,86,12000000,5542025,12197,144,150,6.3,1.85,3535
R,Comedy,123,35000000,81159365,191470,144,278,6.8,2.35,25661
R,Comedy,125,58000000,49875589,28807,144,273,5.9,2.35,4416
R,Comedy,106,70000000,17473245,47612,145,348,5.7,2.35,2
R,Comedy,128,80000000,124590960,91092,145,402,6.7,1.85,22679
R,Comedy,121,135000000,31704416,45455,145,388,5,2.35,2705
R,Comedy,99,30000000,60269340,34079,145,97,6,1.85,6930
R,Comedy,83,17000000,4930798,16268,145,108,4.1,2.35,730
R,Comedy,96,50000000,150315155,54010,145,130,6.1,1.85,10886
R,Comedy,110,55000000,56932305,96690,146,293,6.6,2.35,939
R,Comedy,135,40000000,29077547,41685,146,754,7,2.35,5917
R,Comedy,89,20000000,43818159,27664,146,260,3.9,2.35,4867
R,Comedy,102,40000000,32853640,50199,146,101,5.7,2.35,3239
R,Comedy,90,18000000,10494494,19586,146,109,4.4,2.35,676
R,Comedy,99,25000000,134141530,75903,146,109,6.2,2.35,2394
R,Comedy,99,75000000,120776832,266103,147,456,6.8,2.35,12952
R,Comedy,95,30000000,22526144,53884,147,203,5.1,2.35,2737
R,Comedy,117,35000000,7458269,70698,147,196,6.9,2.35,3611
R,Comedy,95,40000000,37101011,30394,147,103,5.8,2.35,1070
R,Comedy,128,30000000,37036404,44816,148,259,6.4,1.85,5404
R,Comedy,90,20000000,20259297,24969,148,258,4.7,2.35,19952
R,Comedy,101,35000000,80276912,140740,148,151,6.1,2.35,1026
R,Comedy,109,30000000,49185998,74476,148,184,7.4,2.35,1775
R,Comedy,104,35000000,37481242,40654,148,97,5.3,2.35,3356
R,Comedy,86,17000000,27854896,64190,148,129,5.6,2.35,17396
R,Comedy,96,25000000,16027866,26767,148,121,5.1,2.35,1411
R,Comedy,127,70000000,182805123,158864,149,395,6.4,1.37,5838
R,Comedy,101,6000000,20772796,34232,149,346,7.6,2.35,497
R,Comedy,135,60000000,31111260,77029,149,466,5.4,2.35,1439
R,Comedy,104,6000000,6670712,27301,149,101,7.4,1.85,3825
R,Comedy,91,1000000,4946250,9540,149,80,7.4,1.78,198
R,Comedy,108,55000000,166225040,260442,150,507,7,1.85,24286
R,Comedy,107,76000000,127083765,191912,150,370,5.9,2.35,25296
R,Comedy,87,62000000,32178777,43300,150,250,3.8,2.35,6658
R,Comedy,107,13000000,18004225,28573,150,87,5.7,2.35,3004
R,Comedy,104,85000000,47592825,82731,151,255,6.7,2.35,16930
R,Comedy,84,48000000,110000082,111526,151,347,5.5,1.85,3629
R,Comedy,128,60000000,77032279,303864,151,596,7.3,1.85,16199
R,Comedy,89,45000000,90703745,93748,151,410,5.1,1.85,5855
R,Comedy,110,20000000,56154094,44723,151,130,7.6,2.35,21852
R,Comedy,121,25000000,71309760,150308,152,498,7.3,1.85,1323
R,Comedy,87,15000000,47860214,34711,152,468,5,2.35,2452
R,Comedy,83,3300000,25799043,28513,152,126,5.2,2.35,11771
R,Comedy,143,70000000,51225796,96654,153,2047,7.4,2.35,20660
R,Comedy,107,19000000,7156725,22639,153,217,5.5,1.85,5992
R,Comedy,88,20000000,32014289,50337,153,177,3.5,1.85,34319
R,Comedy,107,45000000,60786269,90539,155,379,5.6,2.35,3106
R,Comedy,111,60000000,106126012,285623,155,497,7,2.35,35084
R,Comedy,87,35000000,34507079,34948,155,118,5.1,2.35,1679
R,Comedy,133,45000000,24343673,91860,156,524,7.4,2.35,5405
R,Comedy,133,45000000,24343673,91863,156,524,7.4,2.35,5405
R,Comedy,99,70000000,18821279,44891,156,202,4.2,2.35,1520
R,Comedy,94,18000000,59573085,13562,156,103,6.1,2.35,2259
R,Comedy,123,40000000,33508922,95860,157,660,7.2,1.85,23920
R,Comedy,117,95000000,65653758,102747,157,316,5.5,2.35,33154
R,Comedy,125,10000000,2086345,64556,157,140,8.1,2.35,529
R,Comedy,109,26000000,45489752,48973,157,214,6.5,1.85,28493
R,Comedy,138,85000000,63224849,182757,157,483,6.9,1.85,17423
R,Comedy,109,40000000,13838130,35990,157,157,5.9,2.35,20503
R,Comedy,101,30000000,40566655,144021,158,391,7.1,2.35,74
R,Comedy,99,35000000,19294901,26126,158,325,5,2.35,2535
R,Comedy,94,30000000,18500966,70341,158,830,4.4,1.85,15271
R,Comedy,104,85000000,62494975,179500,158,378,6,2.35,1235
R,Comedy,113,16000000,19057024,113963,158,361,7.2,1.85,22088
R,Comedy,97,17000000,86049418,245989,159,554,7,1.85,5032
R,Comedy,110,40000000,5773519,28618,159,91,6,2.35,12876
R,Comedy,110,40000000,5773519,28618,159,91,6,2.35,12876
R,Comedy,110,40000000,5773519,28621,159,91,6,2.35,12876
R,Comedy,81,4900000,56536016,13523,159,95,6.9,2.35,3344
R,Comedy,97,10000000,35794166,35654,159,155,6,2.35,4687
R,Comedy,107,25000000,1186957,9264,160,69,6.8,2.35,1591
R,Comedy,100,7500000,9176553,19147,160,97,7.1,2.35,19330
R,Comedy,99,21000000,8855646,49855,160,117,7.2,2.35,23409
R,Comedy,112,3500159,32541719,89806,161,438,6.7,1.85,2201
R,Comedy,100,60000000,35096190,76560,161,322,6.3,1.85,1395
R,Comedy,118,53000000,55808744,59435,161,323,5.7,2.4,15889
R,Comedy,107,60000000,36279230,42144,161,213,6.1,2.35,1352
R,Comedy,129,40000000,93952276,132048,161,203,6.4,2.35,318
R,Comedy,110,40000000,67061228,96565,161,135,5.5,2.35,21554
R,Comedy,93,5000000,15152879,13506,161,68,4,2.35,46868
R,Comedy,145,80000000,34566746,45231,162,315,7.3,1.85,1825
R,Comedy,91,140000000,140080850,121084,162,221,6.2,2.35,1125
R,Comedy,96,18000000,95001351,131801,163,548,6.2,2.35,4380
R,Comedy,87,32000000,43095600,156267,163,340,6.3,2.35,29050
R,Comedy,124,130000000,68642452,77673,163,463,6,2.35,13073
R,Comedy,101,8000000,6350058,106098,163,150,7.2,1.85,2786
R,Comedy,114,105000000,28772222,33953,163,163,5.3,2.35,3962
R,Comedy,114,105000000,28772222,33958,163,163,5.3,2.35,3962
R,Comedy,102,35000000,25266129,54346,164,358,6.2,2.35,3592
R,Comedy,122,73000000,148213377,130776,164,437,6.6,2.35,12410
R,Comedy,101,70000000,22531698,81523,164,214,5.6,2.35,15990
R,Comedy,114,50000000,60470220,81444,165,192,6.2,2.35,428
R,Comedy,110,22000000,39263506,40469,165,135,6.1,2.35,2382
R,Comedy,111,19430000,6109075,32003,165,65,6.7,2.35,735
R,Comedy,139,30000000,30513940,15843,165,104,6.9,1.85,2060
R,Comedy,106,137000000,32131830,72259,166,788,6.4,1.85,15015
R,Comedy,119,32000000,35228696,63677,166,460,6.5,2.35,1651
R,Comedy,90,9000000,31487293,74887,166,129,6.7,1.85,2807
R,Comedy,113,60000000,109176215,83506,166,144,5.5,1.85,8172
R,Comedy,144,65000000,56083966,137003,167,658,6.9,2.35,18761
R,Comedy,100,60000000,90341670,102129,167,432,5.5,2.35,14611
R,Comedy,80,9500000,7002255,42462,167,312,7.8,1.66,29
R,Comedy,102,100000000,49392095,52029,167,224,5.4,1.85,10552
R,Comedy,118,31000000,44983704,81866,168,510,7.3,2.35,4045
R,Comedy,134,45000000,19377727,35140,168,409,6.4,2.35,24351
R,Comedy,121,120000000,30212620,35066,168,196,5.3,1.85,993
R,Comedy,105,26000000,30659817,59805,168,95,6.4,2.35,1006
R,Comedy,130,65000000,90454043,60165,169,326,6.4,2.35,17771
R,Comedy,93,90000000,59475623,49739,169,407,5.2,1.85,13748
R,Comedy,115,35000000,26814957,84357,169,252,6.7,1.85,77823
R,Comedy,89,24000000,9639242,16437,169,68,4.9,1.85,5470
R,Comedy,110,16000000,13998282,24854,169,374,3.1,2.35,15044
R,Comedy,110,16000000,13998282,24854,169,374,3.1,2.35,15044
R,Comedy,123,82000000,34543701,100001,170,289,5.9,2.35,5839
R,Comedy,100,60000000,43337279,76770,170,203,4.9,1.85,12258
R,Comedy,101,25000000,60443237,76882,170,106,6.5,2.35,1852
R,Comedy,110,40000000,41102171,57266,170,89,5.7,2.35,13396
R,Comedy,92,21000000,25296447,237248,171,460,6.8,2.35,27572
R,Comedy,118,70000000,177575142,244840,171,372,6.6,2.35,13426
R,Comedy,105,50000000,48745150,50170,171,306,5.8,2.35,101383
R,Comedy,116,60000000,43119879,58450,172,842,6.4,2.35,31224
R,Comedy,92,12000000,31397498,44130,172,156,5.4,2.35,18765
R,Comedy,101,60000000,88200225,120795,173,308,6.1,2.35,3943
R,Comedy,101,10000000,55865715,41763,173,403,5.5,2.35,2013
R,Comedy,107,70000000,137340146,246492,173,685,6.4,1.85,12700
R,Comedy,108,2000000,19067631,37714,173,204,7.1,1.85,1981
R,Comedy,117,40000000,46280507,87165,173,184,6.5,1.85,49743
R,Comedy,119,44000000,21471685,65464,174,1308,2.4,2.35,971
R,Comedy,114,25000000,41597830,102123,174,660,7.6,1.85,12624
R,Comedy,84,55000000,21283440,46239,174,137,6,2.35,8018
R,Comedy,127,90000000,101643008,218341,175,498,6.5,2.35,29069
R,Comedy,140,87000000,120147445,57661,175,455,7.3,2.35,13808
R,Comedy,111,30000000,76806312,124501,175,154,6.1,2.35,2978
R,Comedy,98,11000000,18381787,15684,175,126,6.8,2.35,1114
R,Comedy,102,95000000,17176900,54501,175,154,5.5,2.35,17098
R,Comedy,124,68000000,118471320,86504,176,568,6.4,2.35,12556
R,Comedy,112,70000000,70224196,59352,176,138,5.6,2.35,13827
R,Comedy,123,29000000,64286,396396,177,1111,7.9,2.35,34495
R,Comedy,96,4000000,10515579,66840,177,248,6.7,1.85,20132
R,Comedy,100,28000000,20285518,32103,177,112,5.7,2.35,25387
R,Comedy,106,12000000,22331028,57349,177,177,6.4,2.35,1819
R,Comedy,107,50000000,126088877,33354,177,110,6.6,2.35,14569
R,Comedy,116,62000000,77086030,65297,178,602,6.6,2.35,14931
R,Comedy,93,62000000,25857987,110614,178,532,5.5,2.35,10185
R,Comedy,89,16000000,42638165,42182,178,230,4.8,2.35,12183
R,Comedy,89,16000000,42638165,42183,178,230,4.8,2.35,12183
R,Comedy,81,47000000,10539414,45729,178,176,4.7,2.35,14619
R,Comedy,117,26000000,12276810,57674,178,126,6.5,2.35,17847
R,Comedy,102,80000000,162001186,181443,179,311,6,1.85,28497
R,Comedy,98,100000000,148383780,85531,180,152,5.5,1.85,24082
R,Comedy,106,35000000,28064226,65044,180,173,5,2.35,561
R,Comedy,94,92000000,125305545,145350,181,643,5.5,2.35,15419
R,Comedy,99,30000000,17266505,43764,181,291,5.4,2.35,22554
R,Comedy,107,13500000,15854988,36542,181,378,7.4,1.85,2447
R,Comedy,98,26000000,84136909,267921,181,577,7.2,1.85,656730
R,Comedy,101,19000000,27758465,77987,181,120,6.1,2.35,1292
R,Comedy,120,110000000,66002193,44296,181,144,5.8,2.35,12452
R,Comedy,114,20000000,3519627,41737,182,105,6.9,2.35,3014
R,Comedy,106,52000000,118683135,102167,183,483,5.8,1.85,8315
R,Comedy,98,10000000,25464480,63108,183,330,5.9,2.35,15251
R,Comedy,89,5000000,50820940,31915,183,159,4.4,2.35,5056
R,Comedy,96,20000000,47852604,62364,184,337,5.9,2.35,1825
R,Comedy,115,28000000,71346930,78008,184,160,6.7,2.35,1554
R,Comedy,126,140000000,31141074,51892,184,273,5.5,2.35,19769
R,Comedy,130,100000000,155370362,98403,185,683,6.6,2.35,12890
R,Comedy,94,12500000,9030581,132386,185,398,7.8,1.85,156
R,Comedy,111,70000000,48430355,43709,185,141,5.3,2.35,18510
R,Comedy,93,10000000,26583369,20837,185,127,4.8,1.85,578
R,Comedy,116,85000000,183405771,402645,186,845,7.8,2.35,13028
R,Comedy,114,58000000,31199215,27664,186,120,6,1.85,589
R,Comedy,125,52000000,110476776,95437,186,211,5.7,1.85,45696
R,Comedy,86,17000000,54257433,12983,186,139,6.8,2.35,971
R,Comedy,106,38000000,144512310,272223,187,988,6.7,2.35,45327
R,Comedy,106,38000000,144512310,272223,187,988,6.7,2.35,45327
R,Comedy,106,38000000,144512310,272227,187,988,6.7,2.35,45327
R,Comedy,121,17500000,23472900,264533,187,609,8.1,2.35,4142
R,Comedy,118,60000000,22451,41288,189,126,6.2,2.35,22447
R,Comedy,123,57000000,26838389,58658,190,495,6.4,1.85,12700
R,Comedy,104,70000000,97680195,271691,190,243,6.8,2.35,29505
R,Comedy,184,140000000,198539855,254111,191,1999,6.1,2.35,5401
R,Comedy,132,70000000,141204016,142569,191,737,5.8,2.35,14790
R,Comedy,101,81000000,242589580,296904,191,604,6.7,1.85,21276
R,Comedy,92,20000000,114324072,185338,191,392,6.7,2.35,4730
R,Comedy,92,20000000,114324072,185345,191,392,6.7,2.35,4730
R,Comedy,93,61000000,118153533,129995,191,246,6.3,1.85,13232
R,Comedy,102,20000000,64149837,146899,191,185,6.4,2.35,7009
R,Comedy,109,40000000,83906114,104481,191,189,6,2.35,2357
R,Comedy,109,12000000,31990064,63390,191,160,6.4,2.35,2753
R,Comedy,95,10000000,866778,44208,192,117,6.7,2.35,20364
R,Comedy,100,18500000,18439082,94292,192,287,6.4,1.85,7252
R,Comedy,104,43000000,47806295,87447,193,371,6.5,2.35,1274
R,Comedy,141,52000000,164435221,525801,194,667,8,1.85,48153
R,Comedy,94,63000000,213079163,162909,194,795,6.2,2.35,2725
R,Comedy,90,1000000,2957978,40481,194,134,7.8,1.85,68
R,Comedy,110,13500000,13823741,61777,194,140,6.9,2.35,6420
R,Comedy,112,38000000,34912982,55617,194,266,5.2,2.35,19974
R,Comedy,96,40000000,47781388,147504,195,531,6.6,2.35,41293
R,Comedy,122,4000000,3950029,12411,195,89,7.2,2.35,416
R,Comedy,89,30000000,21426805,49312,195,211,4.9,2.35,843
R,Comedy,119,60000000,53789313,89816,196,347,6.3,2.35,3637
R,Comedy,100,43000000,24407944,71202,196,380,4.8,2.35,7048
R,Comedy,103,30000000,25472967,44966,196,411,5.6,2.35,1467
R,Comedy,129,90000000,64685359,40862,196,139,6.9,2.35,23031
R,Comedy,107,26000000,45506619,225102,197,862,7.8,2.35,3066
R,Comedy,119,55000000,39440655,61680,197,222,6.4,2.35,4315
R,Comedy,92,93000000,181166115,219501,198,1236,5.9,1.85,2574
R,Comedy,125,110000000,125531634,284852,198,627,6.4,2.35,19359
R,Comedy,120,10000000,5484375,84641,198,205,7.3,1.85,24270
R,Comedy,113,90000000,100018837,156348,198,380,5.5,1.85,13446
R,Comedy,97,25000000,45089048,86251,198,260,6.5,2.35,36064
R,Comedy,98,15000000,42592530,29867,198,181,6.2,2.35,4567
R,Comedy,100,115000000,131144183,157016,199,824,5.7,2.35,12150
R,Comedy,102,52000000,36883539,112769,199,305,6.6,2.35,15053
R,Comedy,122,25000000,11538204,23696,199,135,7,2.35,21163
R,Comedy,113,56000000,54540525,66579,200,134,5.7,1.85,23456
R,Comedy,116,6500000,2268296,41856,200,119,6.9,2.35,13180
R,Comedy,144,88000000,61644321,148238,201,529,8,2.35,2523
R,Comedy,117,55000000,162586036,338383,201,611,8,2.35,11036
R,Comedy,128,20000000,15797907,68119,201,230,7.6,2.35,904
R,Comedy,112,40000000,36665854,76498,201,203,6.4,2.35,3432
R,Comedy,130,98000000,202007640,248045,202,890,6.3,2.35,15972
R,Comedy,110,78000000,66462600,141533,202,786,5.8,2.35,4714
R,Comedy,114,55000000,16264475,54787,202,216,6.9,1.85,16899
R,Comedy,123,55000000,69951824,232710,202,599,7.7,2.35,14727
R,Comedy,106,90000000,27356090,58752,202,117,6,2.35,16922
R,Comedy,98,10000000,110175871,115050,203,911,5.9,1.85,7461
R,Comedy,109,11000000,33305037,33856,203,147,7.3,2.35,17866
R,Comedy,108,35000000,81257845,210680,204,479,7.1,1.85,4403
R,Comedy,117,80000000,103028109,172878,204,203,6.4,1.85,16325
R,Comedy,135,58000000,170708996,610568,205,1171,8.2,1.85,2827
R,Comedy,118,80000000,19673424,37446,205,232,5.8,2.35,619
R,Comedy,104,55000000,25040293,88049,206,279,6.6,2.35,7247
R,Comedy,90,250000,3388210,46813,206,150,6.7,1.78,34983
R,Comedy,134,105000000,57637485,183909,207,666,6.7,2.35,17159
R,Comedy,97,45000000,93452056,184795,207,310,7.4,1.85,14868
R,Comedy,106,72000000,227965690,271592,208,2335,6.7,1.85,1675
R,Comedy,88,140000000,190418803,270207,208,606,6.1,1.85,14823
R,Comedy,109,35000000,124732962,286178,208,631,6.8,2.35,23923
R,Comedy,96,130000000,33592415,91640,208,210,5.6,2.35,31549
R,Comedy,127,52500000,57386369,224013,209,2319,7.6,2.35,2601
R,Comedy,178,40000000,75305995,110394,209,433,7.7,1.85,5074
R,Comedy,102,20000000,13214030,60516,210,147,6.7,1.85,500
R,Comedy,117,60000000,31670931,44099,210,143,6.7,2.35,23745
R,Comedy,128,12000000,4018695,69759,210,235,8,2.35,8532
R,Comedy,105,10000000,20338609,19655,211,280,6.8,2.35,12946
R,Comedy,125,60000000,40559930,41727,211,184,6.2,2.35,10623
R,Comedy,101,35000000,25863915,28257,211,151,5.1,2.35,2471
R,Comedy,141,35000000,8324748,21223,211,108,7.1,2.35,301
R,Comedy,113,40000000,29802761,46480,211,115,6.4,1.85,36009
R,Comedy,123,28000000,30688364,69355,211,211,6.2,2.35,1286
R,Comedy,87,100000000,40198710,87451,212,660,3.3,2.35,3144
R,Comedy,107,40000000,30993544,58871,212,156,6.5,2.35,621
R,Comedy,130,60000000,31165421,107028,212,457,6,2.35,10247
R,Comedy,97,25000000,23527955,74691,213,165,6.4,2.35,12841
R,Comedy,140,60000000,80574010,63493,213,302,5.7,1.85,20440
R,Comedy,107,39000000,63411478,114925,214,234,7.1,2.35,568
R,Comedy,108,22000000,9528092,38513,214,127,6.8,2.35,10191
R,Comedy,104,30000000,125014030,145852,214,164,6.8,2.35,18322
R,Comedy,112,25000000,42478175,93767,214,209,7.2,2.35,15327
R,Comedy,118,80000000,101111837,150764,215,318,6.6,2.35,5637
R,Comedy,102,6000000,11434867,59637,216,130,7.1,1.85,51355
R,Crime,128,40000000,95001343,66511,216,200,7.5,2.35,16911
R,Crime,106,23000000,15785632,32507,216,119,7.5,2.35,21195
R,Crime,106,23000000,15785632,32513,216,119,7.5,2.35,21195
R,Crime,111,18000000,13362308,31898,217,111,6.9,2.35,39307
R,Crime,92,15000000,5306447,58967,218,169,7.2,1.85,2717
R,Crime,98,30000000,35565975,49205,218,184,6.1,2.35,16827
R,Crime,128,175000000,38297305,116994,218,324,6.3,2.35,20965
R,Crime,109,35000000,86208010,97045,218,285,5.7,1.85,16179
R,Crime,123,35000000,34531832,44788,219,138,7.1,2.35,13371
R,Crime,143,90000000,233630478,394317,221,1051,7.7,1.85,15838
R,Crime,97,10000000,21371425,76199,221,944,4.4,2.35,3679
R,Crime,107,15000000,13766014,106111,221,181,7,2.35,17627
R,Crime,115,29000000,183436380,97697,221,185,6.5,1.85,13159
R,Crime,150,30000000,12712093,70771,222,671,6.7,2.35,27829
R,Crime,105,28000000,63910583,106755,222,173,6.6,2.35,35694
R,Crime,115,48000000,89253340,133436,222,323,6,2.35,16967
R,Crime,113,45000000,170684505,172080,223,1017,7.2,1.85,813
R,Crime,103,60000000,19781879,53864,223,290,4.8,2.35,20881
R,Crime,112,17000000,64998368,213898,223,250,7.2,1.85,12676
R,Crime,85,26000000,57859105,94108,224,673,6.5,2.35,1090
R,Crime,108,40000000,163947053,227824,224,273,6.7,2.35,18656
R,Crime,101,6900000,31607598,58366,224,160,5.6,2.35,35717
R,Crime,115,120000000,144795350,387632,225,789,7.1,2.35,12068
R,Crime,87,60000000,29136626,97089,225,233,5.7,2.35,1417
R,Crime,108,28000000,10907291,23775,225,134,5.8,2.35,4710
R,Crime,106,12000000,5949693,114762,226,299,7.4,1.85,34351
R,Crime,102,50000000,28837115,34964,226,150,4.8,2.35,24107
R,Crime,128,80000000,72515360,86152,227,411,6.4,2.35,2100
R,Crime,127,70000000,38345403,212085,228,492,7.7,2.35,16034
R,Crime,103,35000000,40687294,107772,228,398,5.4,2.35,16249
R,Crime,86,5000000,17683670,47227,228,323,5.2,1.33,1520
R,Crime,110,75000000,20315324,88542,228,254,5.8,2.35,27694
R,Crime,89,50000000,47553512,54101,228,210,5.8,1.85,1367
R,Crime,145,85000000,57010853,119286,229,548,7.3,2.35,2380
R,Crime,119,100000000,180011740,177725,230,1368,5.7,2.35,2776
R,Crime,119,100000000,180011740,177729,230,1368,5.7,2.35,2776
R,Crime,111,15000000,13034417,55665,230,118,6.9,2.35,2633
R,Crime,130,140000000,182618434,133076,231,779,6.4,2.35,2684
R,Crime,98,55000000,89706988,126746,231,600,6.2,2.35,2287
R,Crime,98,160000000,60655503,82380,231,629,5.6,2.35,92456
R,Crime,90,25000000,18860403,20823,231,130,4,1.85,4952
R,Crime,99,5000000,9203192,45396,231,136,6.8,1.85,11328
R,Crime,93,8000000,17536788,49240,231,142,7.1,1.85,1183
R,Crime,124,60000000,19445217,67796,231,258,6.2,2.35,3580
R,Crime,120,115000000,47952020,37750,231,134,6.1,2.35,46719
R,Crime,99,80000000,15071514,65037,232,273,5.9,1.85,2323
R,Crime,122,20000000,75072454,96569,233,522,6.7,2.35,2759
R,Crime,118,88000000,37899638,98472,233,492,5.9,1.85,27114
R,Crime,126,120000000,186336103,348861,233,798,6.5,2.35,22722
R,Crime,100,30000000,63536011,34258,234,178,6.3,2.35,19420
R,Crime,116,84000000,53215979,125036,234,205,6.7,2.35,25220
R,Crime,125,70000000,66257002,350698,235,816,8,1.37,16138
R,Crime,90,40000000,72266306,127528,235,422,6.6,2.35,6775
R,Crime,110,16000000,39825798,295375,236,645,7.6,1.85,4210
R,Crime,110,16000000,39825798,295375,236,645,7.6,1.85,4210
R,Crime,104,75000000,78009155,110073,236,194,6.2,2.35,3768
R,Crime,123,125000000,215397307,242188,237,1426,6.1,2.35,11930
R,Crime,122,85000000,117144465,256928,238,288,6.9,2.35,43499
R,Crime,88,85000000,80170146,243053,238,488,6.1,2.35,21863
R,Crime,108,52000000,143704210,145974,238,611,6.3,2.35,26002
R,Crime,112,15000000,42919096,64747,238,122,6.5,2.35,15800
R,Crime,112,15000000,42919096,64748,238,122,6.5,2.35,15800
R,Crime,101,17000000,96471845,268581,239,1109,7.6,1.85,956
R,Crime,124,125000000,186739919,333248,239,1159,6.4,2.35,20553
R,Crime,108,75000000,176049130,348232,239,806,7.8,2.35,14161
R,Crime,133,35000000,21129348,146364,239,237,7.4,2.35,11799
R,Crime,130,70000000,103338338,55901,241,503,6.5,2.35,2856
R,Crime,103,65000000,54758461,147641,241,238,6.3,2.35,29808
R,Crime,121,35000000,75274748,130661,241,304,7.2,1.85,36010
R,Crime,132,66000000,59035104,244566,242,597,6.8,1.85,1112
R,Crime,129,63000000,70236496,67395,242,564,6,1.85,14421
R,Crime,89,7300000,4443403,70194,242,158,8,1.85,1754
R,Crime,129,25100000,25517500,40941,242,320,6.4,2.35,4264
R,Crime,92,100000,1316074,71387,242,228,7,1.85,1303
R,Crime,97,10000000,52200504,54190,242,183,6.1,2.35,2426
R,Crime,138,150000000,93926386,168207,244,684,7.4,2.35,1205
R,Crime,165,130000000,49551662,102338,245,450,6.6,2.35,921
R,Crime,101,100000000,72660029,115687,245,269,6,2.35,16235
R,Crime,101,100000000,72660029,115687,245,269,6,2.35,16235
R,Crime,125,58000000,44665963,159931,246,281,6.3,2.35,5081
R,Crime,109,60000000,80281096,143628,247,1283,5.6,2.35,3222
R,Crime,101,55000000,98711404,127571,247,207,6.3,2.35,39822
R,Crime,119,100000000,11041228,92295,248,420,7.6,2.35,1244
R,Crime,102,20000000,11169531,79855,248,235,6.4,2.35,1778
R,Crime,129,10000000,3205244,23629,248,141,7.3,2.35,2265
R,Crime,91,5000000,2221809,40618,248,144,7,1.85,1582
R,Crime,91,35000000,20275446,95274,248,178,6.5,2.35,24669
R,Crime,110,180000000,124051759,42372,248,239,6.6,2.35,21175
R,Crime,110,180000000,124051759,42372,248,239,6.6,2.35,21175
R,Crime,119,60000000,121468960,407601,249,849,7.9,2.35,13249
R,Crime,132,61000000,81687587,138246,249,360,6.4,2.35,2517
R,Crime,118,175000000,150167630,174578,250,534,5.8,2.35,26683
R,Crime,113,180000000,70083519,149019,251,666,6.1,2.35,24106
R,Crime,145,102000000,132014112,399651,252,1331,7.7,2.35,12546
R,Crime,123,40000000,94125426,79264,252,277,7,1.85,13321
R,Crime,89,2500000,3325638,52509,252,84,7.1,2.35,1980
